
0.015873 0.015873 0.000485
0.031746 0.015873 0.001213
0.047619 0.015873 0.002430
0.063492 0.015873 0.004136
0.079365 0.015873 0.006329
0.095238 0.015873 0.009011
0.111111 0.015873 0.012182
0.126984 0.015873 0.015840
0.142857 0.015873 0.019987
0.158730 0.015873 0.024623
0.174603 0.015873 0.029746
0.190476 0.015873 0.035359
0.206349 0.015873 0.041459
0.222222 0.015873 0.048048
0.238095 0.015873 0.055125
0.253968 0.015873 0.062691
0.269841 0.015873 0.070745
0.285714 0.015873 0.079287
0.301587 0.015873 0.088318
0.317460 0.015873 0.097838
0.333333 0.015873 0.107845
0.349206 0.015873 0.118342
0.365079 0.015873 0.129326
0.380952 0.015873 0.140799
0.396825 0.015873 0.152761
0.412698 0.015873 0.165211
0.428571 0.015873 0.178150
0.444444 0.015873 0.191576
0.460317 0.015873 0.205492
0.476190 0.015873 0.219896
0.492063 0.015873 0.234788
0.507937 0.015873 0.250169
0.523810 0.015873 0.266038
0.539683 0.015873 0.282396
0.555556 0.015873 0.299242
0.571429 0.015873 0.316576
0.587302 0.015873 0.334400
0.603175 0.015873 0.352711
0.619048 0.015873 0.371511
0.634921 0.015873 0.390799
0.650794 0.015873 0.410576
0.666667 0.015873 0.430842
0.682540 0.015873 0.451595
0.698413 0.015873 0.472838
0.714286 0.015873 0.494568
0.730159 0.015873 0.516787
0.746032 0.015873 0.539495
0.761905 0.015873 0.562691
0.777778 0.015873 0.586375
0.793651 0.015873 0.610548
0.809524 0.015873 0.635209
0.825397 0.015873 0.660359
0.841270 0.015873 0.685996
0.857143 0.015873 0.712123
0.873016 0.015873 0.738737
0.888889 0.015873 0.765840
0.904762 0.015873 0.793432
0.920635 0.015873 0.821511
0.936508 0.015873 0.850079
0.952381 0.015873 0.879136
0.968254 0.015873 0.908680
0.984127 0.015873 0.938713
1.000000 0.015873 0.969235

0.015873 0.031746 0.001213
0.031746 0.031746 0.001938
0.047619 0.031746 0.003152
0.063492 0.031746 0.004853
0.079365 0.031746 0.007043
0.095238 0.031746 0.009722
0.111111 0.031746 0.012889
0.126984 0.031746 0.016544
0.142857 0.031746 0.020688
0.158730 0.031746 0.025320
0.174603 0.031746 0.030440
0.190476 0.031746 0.036049
0.206349 0.031746 0.042147
0.222222 0.031746 0.048733
0.238095 0.031746 0.055807
0.253968 0.031746 0.063370
0.269841 0.031746 0.071422
0.285714 0.031746 0.079962
0.301587 0.031746 0.088990
0.317460 0.031746 0.098508
0.333333 0.031746 0.108513
0.349206 0.031746 0.119008
0.365079 0.031746 0.129991
0.380952 0.031746 0.141462
0.396825 0.031746 0.153423
0.412698 0.031746 0.165872
0.428571 0.031746 0.178809
0.444444 0.031746 0.192235
0.460317 0.031746 0.206150
0.476190 0.031746 0.220553
0.492063 0.031746 0.235445
0.507937 0.031746 0.250826
0.523810 0.031746 0.266695
0.539683 0.031746 0.283053
0.555556 0.031746 0.299900
0.571429 0.031746 0.317235
0.587302 0.031746 0.335059
0.603175 0.031746 0.353372
0.619048 0.031746 0.372173
0.634921 0.031746 0.391462
0.650794 0.031746 0.411241
0.666667 0.031746 0.431508
0.682540 0.031746 0.452263
0.698413 0.031746 0.473508
0.714286 0.031746 0.495240
0.730159 0.031746 0.517462
0.746032 0.031746 0.540172
0.761905 0.031746 0.563370
0.777778 0.031746 0.587057
0.793651 0.031746 0.611233
0.809524 0.031746 0.635897
0.825397 0.031746 0.661049
0.841270 0.031746 0.686690
0.857143 0.031746 0.712820
0.873016 0.031746 0.739438
0.888889 0.031746 0.766544
0.904762 0.031746 0.794139
0.920635 0.031746 0.822222
0.936508 0.031746 0.850793
0.952381 0.031746 0.879853
0.968254 0.031746 0.909402
0.984127 0.031746 0.939438
1.000000 0.031746 0.969963

0.015873 0.047619 0.002430
0.031746 0.047619 0.003152
0.047619 0.047619 0.004361
0.063492 0.047619 0.006060
0.079365 0.047619 0.008246
0.095238 0.047619 0.010921
0.111111 0.047619 0.014084
0.126984 0.047619 0.017736
0.142857 0.047619 0.021876
0.158730 0.047619 0.026505
0.174603 0.047619 0.031622
0.190476 0.047619 0.037228
0.206349 0.047619 0.043323
0.222222 0.047619 0.049906
0.238095 0.047619 0.056978
0.253968 0.047619 0.064538
0.269841 0.047619 0.072587
0.285714 0.047619 0.081125
0.301587 0.047619 0.090151
0.317460 0.047619 0.099666
0.333333 0.047619 0.109670
0.349206 0.047619 0.120163
0.365079 0.047619 0.131144
0.380952 0.047619 0.142614
0.396825 0.047619 0.154573
0.412698 0.047619 0.167021
0.428571 0.047619 0.179957
0.444444 0.047619 0.193382
0.460317 0.047619 0.207297
0.476190 0.047619 0.221699
0.492063 0.047619 0.236591
0.507937 0.047619 0.251972
0.523810 0.047619 0.267841
0.539683 0.047619 0.284199
0.555556 0.047619 0.301047
0.571429 0.047619 0.318382
0.587302 0.047619 0.336207
0.603175 0.047619 0.354521
0.619048 0.047619 0.373323
0.634921 0.047619 0.392614
0.650794 0.047619 0.412394
0.666667 0.047619 0.432662
0.682540 0.047619 0.453420
0.698413 0.047619 0.474666
0.714286 0.047619 0.496401
0.730159 0.047619 0.518625
0.746032 0.047619 0.541337
0.761905 0.047619 0.564538
0.777778 0.047619 0.588228
0.793651 0.047619 0.612406
0.809524 0.047619 0.637073
0.825397 0.047619 0.662228
0.841270 0.047619 0.687872
0.857143 0.047619 0.714005
0.873016 0.047619 0.740626
0.888889 0.047619 0.767736
0.904762 0.047619 0.795334
0.920635 0.047619 0.823421
0.936508 0.047619 0.851996
0.952381 0.047619 0.881060
0.968254 0.047619 0.910611
0.984127 0.047619 0.940652
1.000000 0.047619 0.971180

0.015873 0.063492 0.004136
0.031746 0.063492 0.004853
0.047619 0.063492 0.006060
0.063492 0.063492 0.007754
0.079365 0.063492 0.009937
0.095238 0.063492 0.012608
0.111111 0.063492 0.015768
0.126984 0.063492 0.019417
0.142857 0.063492 0.023553
0.158730 0.063492 0.028179
0.174603 0.063492 0.033293
0.190476 0.063492 0.038896
0.206349 0.063492 0.044987
